Field Leader Initials,Year,Date,Loc.,Sex,Age,Pup?,New Mark 1?,Mark 1,Mark 1 Position ,New Mark 2?,Mark 2,Mark 2 Position,New Tag1?,Tag1 #,Tag 1 Pos. ,New Tag2?,Tag2 #,Tag 2 Pos. ,Molt (%),Season,St. Length,Crv. Length,Ax. Girth,Mass,Tare,Mass-Tare,Last seen as P,1st seen as W,Range (days),Comments,Entered in Ano 
"MV, EW",2018,1/28/2018,DCC,,,,N,30X,L,,,,,,,,,,,,,,,,,,,,,2nd mark starts X on right side,
"MV, EW",2018,1/28/2018,DCC,,18,,N,34X,R,,,,,,,,,,,,,,,,,,,,,,
"MV, EW",2018,1/28/2018,DCC,M,A,,N,PBX10,R,,,,,,,,,,,,,,,,,,,,,,
"MV, EW",2018,1/28/2018,DCC,,25,,N,3A,L,,,,,,,,,,,,,,,,,,,,,,
"MV, EW",2018,1/28/2018,DCC,,W,,N,11A,L,,,,,,,,,,,,,,,,,,,,,,
"MV, EW",2018,1/28/2018,DCC,,W,,N,5X,B,,,,,,,,,,,,,,,,,,,,,,
"MV, EW",2018,1/28/2018,DCC,,W,,N,4A,,,,,,,,,,,,,,,,,,,,,,,
"MV, EW",2018,1/28/2018,DCC,,14,,N,13/15X,,,,,,,,,,,,,,,,,,,,,,,
"MV, EW",2018,1/28/2018,DCU,,,,N,XX,R,,,,,,,,,,,,,,,,,,,,,"Unknown mark, could be 8X",
"MV, CC, EW",2018,1/29/2018,ALLS,F,A,1,N,,,,,,N,WH 081,L-ol-,,,,,,,,,,,,,,,1 is unsure,
"MV, CC, EW",2018,1/29/2018,ALLS,M,A,,N,PBA14,,,,,,,,,,,,,,,,,,,,,,,
"MV, CC, EW",2018,1/29/2018,ALLS,M,A,,N,PBA4,,,,,,,,,,,,,,,,,,,,,,,
"MV, CC, EW",2018,1/29/2018,ALLS,M,A,,N,PBA10,,,,,,,,,,,,,,,,,,,,,,,
"MV, CC, EW",2018,1/29/2018,ALLS,M,A,,Y,PBX17,B,,,,,,,,,,,,,,,,,,,,,,
"MV, CC, EW",2018,1/29/2018,ALLS,M,A,,Y,PBX18,L,,,,,,,,,,,,,,,,,,,,,,
"MV, CC, EW",2018,1/29/2018,ALLS,,17,,Y,60X,B,,,,,,,,,,,,,,,,,,,,,,
"MV, CC, EW",2018,1/29/2018,ALLS,M,SA4,,N,PBA16,,,,,,,,,,,,,,,,,,,,,,,
"MV, CC, EW",2018,1/29/2018,ALLN,,25,,N,20A,R,,,,,,,,,,,,,,,,,,,,,,
"MV, CC, EW",2018,1/29/2018,ALLN,M,A,,N,PBH3 ,R,,,,,,,,,,,,,,,,,,,,,,
"MV, CC, EW",2018,1/29/2018,ALLN,M,A,,N,PBA5,R,,,,,,,,,,,,,,,,,,,,,,
"MV, CC, EW",2018,1/29/2018,ALLN,,18,,N,58X,L,,,,,,,,,,,,,,,,,,,,,mom has two pups,
"MV, EW, CC",2018,2/3/2018,DCC,F,A,1,N,,,,,,N,WD266,R-ou-,,,,,,,,,,,,,,,,
"MV, CC, EW",2018,2/3/2018,DCC,,W,,N,14X,B,,,,Y,WN603,R-ou-So,,,,75,2019,,,,,,,,,,,
"MV, CC, EW",2018,2/3/2018,DCC,,W,,N,14X,B,,,,Y,WN603,R-ou-So,,,,75,2019,,,,,,,,,,,
"MV, EW, CC",2018,2/3/2018,DCL,,20,,N,1H,L,,,,,,,,,,,,,,,,,,,,,,
"MV, EW, CC",2018,2/3/2018,DCL,,W,,N,35X,L,,,,,,,,,,,,,,,,,,,,,,
"MV, EW, CC",2018,2/3/2018,DCL,,W,,N,38X,R,,,,,,,,,,,,,,,,,,,,,,
"MV, EW, CC",2018,2/3/2018,DCL,,W,,N,7X,R,,,,,,,,,,,,,,,,,,,,,Mark Upside Down,
"MV, EW, CC",2018,2/3/2018,DCC,,W,,N,40X,L,,,,,,,,,,,,,,,,,,,,,,
"MV, EW, CC",2018,2/3/2018,DCC,,W,,N,3H,R,,,,,,,,,,,,,,,,,,,,,,
"MV, EW, CC",2018,2/3/2018,DCL,,W,,N,33X,R,,,,,,,,,,,,,,,,,,,,,,
"MV, EW, CC",2018,2/3/2018,LTC,M,SA4,,Y,PBK2,R,,,,,,,,,,,,,,,,,,,,,,
"MV, EW, CC",2018,2/3/2018,LTL,M,A,,Y,PBK,B,,,,,,,,,,,,,,,,,,,,,,
"MV, EW, CC",2018,2/3/2018,LTL,M,SA3,,Y,PBK3,L,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,2/5/2018,ALC,,W,,N,23A,R,,,,Y,WN604,L-il-Si,,,,0,2018,,,,,,,,,,,
"MV, CC",2018,2/5/2018,ALC,M,W,,,,,,,,Y,WN386,R-iu-Si,,,,0,2018,,,,,,,,,,,
"MV, CC",2018,2/5/2018,ALC,M,W,,,,,,,,Y,WN391,R-il-si,,,,10,2018,,,,,,,,,,,
"MV, CC",2018,2/5/2018,ALC,F,W,,,,,,,,Y,WN387,L-iu-Si,,,,75,2019,,,,,,,,,,,
"MV, CC",2018,2/5/2018,ALC,,W,,,,,,,,Y,WN388,L-iu-Si,,,,50,2019,,,,,,,,,,,
"MV, CC",2018,2/5/2018,ALC,M,A,,N,PBA11,L,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,2/5/2018,ALC,,25,,N,A21,L,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,2/5/2018,ALC,,20,,N,A25,L,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,2/5/2018,ALC,,W,,N,62X,R,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,2/5/2018,ALC,M,A,,N,PBA3,L,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,2/5/2018,ALC,,25,,N,A28,R,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,2/5/2018,ALC,M,,,N,PBA17,R,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,2/5/2018,ALC,,15,,N,58X,,,,,,,,,,,,,,,,,,,,,,potentially abandoned,
"MV, CC",2018,2/5/2018,ALC,,,,N,50X,,,,,,,,,,,,,,,,,,,,,,"5 is backwards, potentially weaned",
"MV, CC",2018,2/5/2018,ALC,,25,,N,20H,,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,2/5/2018,ALC,,W,,N,23A,R,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,2/5/2018,ALC,,W,,N,53X,R,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,2/5/2018,ALC,M,A,,N,PBA5,R,,,,,,,,,,,,,,,,,,,,,,
"MV, CC",2018,2/5/2018,ALC,M,A,,N,PBH3,R,,,,,,,,,,,,,,,,,,,,,,
CC,2018,2/7/2018,LTL,,W,,,,,,,,Y,WN385,L-il-So,,,,5,2018,,,,,,,,,,,
CC,2018,2/9/2018,LTL,,W,,,,,,,,Y,WN399,L-il-So,,,,,,,,,,,,,,,,
CC,2018,2/9/2018,LTL,,W,,,,,,,,Y,WN398,L-il-Si,,,,0,2018,,,,,,,,,,,
CC,2018,2/9/2018,LTL,M,W,,N,14H,L,,,,Y,WN393,L-ou-So,,,,5,2018,,,,,,,,,,,
CC,2018,2/9/2018,LTL,,W,,,,,,,,Y,WN397,R-iu-So,,,,0,2018,,,,,,,,,,bled a little,
CC,2018,2/9/2018,LTL,M,W,,,,,,,,Y,WN396,L-iu-So,,,,30,2018,,,,,,,,,,,
CC,2018,2/9/2018,LTL,,W,,N,9H,R,,,,Y,WN605,R-il-So,,,,0,2018,,,,,,,,,,,
CC,2018,2/9/2018,LTL,M,W,,,,,,,,Y,WN607,R-ol-So,,,,0,2018,,,,,,,,,,,
CC,2018,2/9/2018,ALLN,,W,,,,,,,,Y,WN364,R-iu-So,,,,0,2018,,,,,,,,,,,
"EW, CC",2018,2/10/2018,LTL,F,W,,,,,,,,Y,WN365,R-it-So,,,,0,2018,,,,,,,,,,,
"EW, CC",2018,2/10/2018,LTL,M,W,,,,,,,,Y,WN342,L-ol-So,,,,0,2018,,,,,,,,,,,
"EW, CC",2018,2/10/2018,LTL,,W,,,,,,,,Y,WN370,L-iu-So,,,,0,2018,,,,,,,,,,,
"EW, CC",2018,2/10/2018,LTL,M,W,,,,,,,,Y,WN369,L-iu-So,,,,0,2018,,,,,,,,,,,
"EW, CC",2018,2/10/2018,LTL,M,W,,,,,,,,Y,WN343,R-il-So,,,,0,2018,,,,,,,,,,,
"EW, CC",2018,2/10/2018,DCL,M,A,,N,PBX_,R,,,,,,,,,,,,,,,,,,,,,,
"EW, CC",2018,2/10/2018,DCL,,W,,N,H1,L,,,,,,,,,,0,2018,,,,,,,,,,,
"EW, CC",2018,2/10/2018,DCL,M,A,,N,PBX7,R,,,,,,,,,,,,,,,,,,,,,,
"EW, CC",2018,2/10/2018,DCC,,W,,N,10A,R,,,,,,,,,,60,2019,,,,,,,,,,,
"EW, CC",2018,2/10/2018,DCL,,W,,N,14A,L,,,,,,,,,,30,2018,,,,,,,,,,,
"EW, CC",2018,2/10/2018,DCL,,W,,N,15A,R,,,,,,,,,,30,2018,,,,,,,,,,,
CC,2018,2/11/2018,LTC,,,,N,,,,,,N,WN397,R-,,,,,,,,,,,,,,,,
CC,2018,2/11/2018,LTC,,W,,N,,,,,,N,WN391,,,,,,,,,,,,,,,,,
CC,2018,2/11/2018,LTC,,W,,N,,,,,,Y,WN344,L-iu-So,,,,50,2019,,,,,,,,,,,
CC,2018,2/11/2018,LTC,,W,,N,,,,,,Y,WN346,L-ou-So,,,,0,2018,,,,,,,,,,,
CC,2018,2/11/2018,LTC,,W,,N,,,,,,Y,WN349,R-iu-So,,,,,,,,,,,,,,,,
CC,2018,2/11/2018,LTC,,W,,N,,,,,,Y,WN348,R-iu-So,,,,0,2018,,,,,,,,,,,
CC,2018,2/11/2018,LTC,,W,,N,,,,,,Y,WN366,L-ou-So,,,,,,,,,,,,,,,,
CC,2018,2/11/2018,LTC,,W,,N,14H,L,,,,,,,,,,,,,,,,,,,,,,
CC,2018,2/11/2018,LTC,M,A,,N,PBK3,L,,,,,,,,,,,,,,,,,,,,,,
CC,2018,2/14/2018,LTC,F,A,1,,,,,,,N,WP723,L-il-So,,,,,,,,,,,,,,,,
CC,2018,2/14/2018,LTC,F,W,,,,,,,,Y,WN379,R-il-So,,,,10,2018,,,,,,,,,,,
CC,2018,2/14/2018,LTC,M,W,,,,,,,,Y,WN380,L-il-So,,,,0,2018,,,,,,,,,,,
CC,2018,2/14/2018,LTC,,W,,,,,,,,Y,WN381,L-iu-So,,,,0,2018,,,,,,,,,,,
CC,2018,2/14/2018,LTC,F,W,,,,,,,,Y,WN382,R-il-So,,,,5,2018,,,,,,,,,,,
CC,2018,2/14/2018,LTC,F,W,,,,,,,,Y,WN383,L-ol-So,,,,30,2018,,,,,,,,,,,
CC,2018,2/14/2018,LTC,F,W,,,,,,,,Y,WN320,R-iu-So,,,,0,2018,,,,,,,,,,,
CC,2018,2/14/2018,LTC,M,W,,,,,,,,Y,WN321,R-iu-So,,,,0,2018,,,,,,,,,,,
CC,2018,2/14/2018,LTC,F,W,,,,,,,,Y,WN322,R-iu-So,,,,5,2018,,,,,,,,,,,
CC,2018,2/14/2018,LTC,M,W,,,,,,,,Y,WN318,L-il-So,,,,20,2018,,,,,,,,,,,
CC,2018,2/14/2018,LTC,F,W,,,,,,,,Y,WN326,R-il-So,,,,0,2018,,,,,,,,,,,
CC,2018,2/14/2018,LTC,F,W,,,,,,,,Y,WN325,R-iu-So,,,,0,2018,,,,,,,,,,,
CC,2018,2/14/2018,LTC,F,W,,,,,,,,Y,WN323,L-iu-So,,,,0,2018,,,,,,,,,,,
CC,2018,2/14/2018,LTC,F,W,,,,,,,,Y,WN324,R-iu-So,,,,0,2018,,,,,,,,,,,
CC,2018,2/14/2018,LTC,M,W,,,,,,,,Y,WN319,R-iu-So,,,,0,2018,,,,,,,,,,,
CC,2018,2/14/2018,LTC,,W,,,,,,,,Y,WN384,L-iu-So,,,,100,2019,,,,,,,,,,,
MV,2018,2/16/2018,LTC,F,A,,Y,WH035,R,,,,N,WH035,L-ol-,,,,,,,,,,,,,,,,
MV,2018,2/16/2018,LTC,F,A,,Y,H035,L,,,,N,WH035,L-ol-,,,,,,,,,,,,,,,,
MV,2018,2/16/2018,LTL,,W,,,,,,,,Y,WN350,R-iu-So,,,,,,,,,,,,,,,,
MV,2018,2/16/2018,LTL,,W,,,,,,,,Y,WN351,L-iu-So,,,,,,,,,,,,,,,,
MV,2018,2/16/2018,LTL,,W,,,,,,,,Y,WN352,R-il-So,,,,,,,,,,,,,,,,
MV,2018,2/16/2018,LTC,,W,,,,,,,,Y,WN353,L-il-So,,,,,,,,,,,,,,,,
MV,2018,2/16/2018,LTC,,W,,,,,,,,Y,WN354,L-iu-So,,,,,,,,,,,,,,,,
MV,2018,2/16/2018,LTC,,W,,N,16H,,,,,Y,WN355,L-iu-So,,,,0,2018,,,,,,,,,,,
MV,2018,2/16/2018,LTC,,W,,,,,,,,Y,WN356,L-il-So,,,,,,,,,,,,,,,,
MV,2018,2/16/2018,LTC,,W,,,,,,,,Y,WN376,L-iu-Si,,,,,,,,,,,,,,,,
MV,2018,2/16/2018,LTC,,W,,,,,,,,Y,WN300,R-iu-So,,,,,,,,,,,,,,,,
MV,2018,2/16/2018,LTC,,W,,,,,,,,Y,WN329,R-iu-So,,,,,,,,,,,,,,,,
MV,2018,2/16/2018,LTC,,W,,,,,,,,Y,WN349,L-iu-So,,,,,,,,,,,,,,,,
MV,2018,2/16/2018,LTC,,W,,,,,,,,Y,WN328,L-il-So,,,,,,,,,,,,,,,,
MV,2018,2/16/2018,LTC,M,W,,,,,,,,Y,WN327,L-il-So,,,,,,,,,,,,,,,,
MV,2018,2/16/2018,LTC,,W,,,,,,,,Y,WN375,R-iu-So,,,,,,,,,,,,,,,,
MV,2018,2/16/2018,LTC,,W,,,,,,,,Y,WN390,R-iu-Si,,,,,,,,,,,,,,,,
MV,2018,2/16/2018,LTC,,W,,,,,,,,Y,WN392,L-il-So,,,,,,,,,,,,,,,,
MV,2018,2/16/2018,LTC,,W,,,,,,,,Y,WN394,R-iu-So,,,,,,,,,,,,,,,,
MV,2018,2/16/2018,LTC,,W,,,,,,,,Y,WN301,R-iu-So,,,,,,,,,,,,,,,,
MV,2018,2/16/2018,LTC,M,W,,,,,,,,Y,WN377,L-il-So,,,,,,,,,,,,,,,,
MV,2018,2/16/2018,LTC,F,A,1,N,O934,L,,,,,,,,,,,,,,,,,,,,,,
MV,2018,2/16/2018,LTC,M,A,,N,PBK3,L,,,,,,,,,,,,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,,,,,,,N,WN353,L-il-So,Y,WN371,R-il-So,0,2018,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,,,,,,,N,WN334,R- -,Y,WN306,L-iu-So,,,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,N,,,,,,N,WN328,L-il-So,,,,,,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,N,,,,,,N,WN375,R-iu-So,,,,,,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,N,,,,,,N,WN384,L-i,,,,,,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,N,,,,,,N,WN394,R-iu-,,,,25,2018,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,N,,,,,,N,WN382,R-iu-,,,,5,2018,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,N,,,,,,N,WN605,R-il-So,,,,75,2019,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,N,,,,,,N,WN377,L-il-So,,,,,,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,N,,,,,,N,WN343,R-il-So,,,,25,2018,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,N,,,,,,N,WN333,R-il-So,,,,5,2018,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,N,,,,,,N,WN394,R-iu-So,,,,5,2018,,,,,,,,,,,
MV,2018,2/17/2018,LTC,M,W,,,,,,,,N,WN351,L-iu-So,,,,50,2019,,,,,,,,,,,
MV,2018,2/17/2018,LTC,M,W,,,,,,,,N,WN397,R-iu-So,,,,0,2018,,,,,,,,,,,
MV,2018,2/17/2018,LTC,M,W,,,,,,,,N,WN356,L-il-So,,,,0,2018,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,,,,,,,N,WN320,R-iu-So,,,,10,2018,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,,,,,,,N,WN347,R-iu-So,,,,100,2019,,,,,,,,,,,
MV,2018,2/17/2018,LTL,F,A,,,,,,,,N,Y2_ _ _,R-ol-,,,,,,,,,,,,,,,,
MV,2018,2/17/2018,LTU,M,,,,,,,,,N,PBK3,L,,,,,,,,,,,,,,,,
MV,2018,2/17/2018,LTU,M,A,,,,,,,,N,PBA9,L-IU-So,,,,,,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,,,,,,,Y,WN606,L-Il-So,,,,5,2018,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,,,,,,,Y,WN345,R-I__So,,,,0,2018,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,,,,,,,Y,WN372,L-il-So,,,,0,2018,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,,,,,,,Y,WN374,R-il-So,,,,5,2018,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,,,,,,,Y,WN373,L-iu-So,,,,15,2018,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,,,,,,,Y,WN368,R-il-So,,,,90,2019,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,,,,,,,Y,WN395,L-ou-So,,,,0,2018,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,,,,,,,Y,WN303,L-iu-So,,,,5,2018,,,,,,,,,,,
MV,2018,2/17/2018,LTC,M,W,,,,,,,,Y,WN367,L-ou-So,,,,0,2018,,,,,,,,,,,
MV,2018,2/17/2018,LTC,M,W,,,,,,,,Y,WN304,L-iu-So,,,,10,2018,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,,,,,,,Y,WN305,R-iu-So,,,,5,2018,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,N,H11,,,,,Y,WN307,R-iu-So,,,,5,2018,,,,,,,,,,,
MV,2018,2/17/2018,LTC,F,W,,,,,,,,Y,WN308,L-iu-So,,,,5,2018,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,,,,,,,Y,WN309,R-iu-So,,,,5,2018,,,,,,,,,,,
MV,2018,2/17/2018,LTC,F,W,,,,,,,,Y,WN310,L-iu-So,,,,50,2019,,,,,,,,,,,
MV,2018,2/17/2018,LTC,F,W,,,,,,,,Y,WN311,R-iu-So,,,,80,2019,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,N,9H,,,,,Y,WN312,R-iu-So,,,,40,2018,,,,,,,,,,,
MV,2018,2/17/2018,LTL,,W,,,,,,,,Y,WN330,R-iu-So,,,,,,,,,,,,,,,,
MV,2018,2/17/2018,LTL,,W,,,,,,,,Y,WN331,L-il-So,,,,,,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,,,,,,,Y,WN332,R-iu-So,,,,,,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,,,,,,,Y,WN333,R-iu-So,,,,,,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,,,,,,,Y,WN334,R-iu-So,,,,,,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,,,,,,,Y,WN313,L-il-So,,,,,,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,,,,,,,Y,WN314,R-iu-So,,,,,,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,,,,,,,Y,WN315,R-iu-So,,,,,,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,,,,,,,Y,WN316,R-iu-So,,,,,,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,,,,,,,Y,WN317,R-iu-So,,,,,,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,,,,,,,Y,WN335,R-iu-So,,,,,,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,,,,,,,Y,WN336,L-iu-So,,,,,,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,,,,,,,Y,WN337,R-iu-So,,,,,,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,,,,,,,Y,WN338,L-iu-So,,,,,,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,,,,,,,Y,WN339,L-iu-So,,,,,,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,,,,,,,Y,WN340,L-iu-So,,,,,,,,,,,,,,,,
MV,2018,2/17/2018,LTC,M,W,,,,,,,,Y,WN341,R-iu-So,,,,,,,,,,,,,,,,
MV,2018,2/17/2018,LTU,,W,,,,,,,,Y,WN357,R-iu-So,,,,,,,,,,,,,,,,
MV,2018,2/17/2018,LTU,M,W,,,,,,,,Y,WN358,R-iu-So,,,,,,,,,,,,,,,,
MV,2018,2/17/2018,LTU,M,W,,,,,,,,Y,WN360,R-iu-So,,,,,,,,,,,,,,,,
MV,2018,2/17/2018,LTU,,W,,,,,,,,Y,WN361,L-iu-So,,,,,,,,,,,,,,,,
MV,2018,2/17/2018,LTU,,W,,,,,,,,Y,WN362,R-iu-So,,,,,,,,,,,,,,,,
MV,2018,2/17/2018,LTU,,W,,,,,,,,Y,WN363,R-iu-So,,,,,,,,,,,,,,,,
MV,2018,2/17/2018,LTC,,W,,,,,,,,Y,WN608,R-iu-So,,,,15,2018,,,,,,,,,,,
CC,2018,2/18/2018,LTC,,W,,,,,,,,N,WN371,R-il-So,N,WN353,L,,2018,,,,,,,,,,,
CC,2018,2/18/2018,LTC,,W,,,,,,,,N,WN331,L-il-So,,,,0,2018,,,,,,,,,,,
CC,2018,2/18/2018,LTC,,W,,,,,,,,N,WN304,L-iu-So,,,,,,,,,,,,,,,,
CC,2018,2/18/2018,LTC,,W,,,,,,,,N,WN352,R-iu-So,,,,5,2018,,,,,,,,,,,
CC,2018,2/18/2018,LTC,,W,,,,,,,,N,WN373,L-iu-So,,,,15,2018,,,,,,,,,,,
CC,2018,2/18/2018,LTC,,W,,,,,,,,N,WN384,L-i,,,,95,2019,,,,,,,,,,,
CC,2018,2/18/2018,LTC,M,W,,,,,,,,N,WN302,R-il-So,,,,0,2018,,,,,,,,,,,
CC,2018,2/18/2018,LTC,,W,,,,,,,,N,WN687,L-il-So,,,,0,2018,,,,,,,,,,,
CC,2018,2/18/2018,LTC,,W,,,,,,,,N,WN303,L,,,,,,,,,,,,,,,,
CC,2018,2/18/2018,LTC,,W,,,,,,,,N,WN380,L-iu-So,,,,0,2018,,,,,,,,,,,
CC,2018,2/18/2018,LTC,,W,,,,,,,,N,WN321,R-iu-So,,,,5,2018,,,,,,,,,,,
CC,2018,2/18/2018,LTC,,W,,,,,,,,N,WN322,R-iu-So,,,,0,2018,,,,,,,,,,,
CC,2018,2/18/2018,LTC,M,W,,,,,,,,N,WN350,R-iu-So,,,,0,2018,,,,,,,,,,weaned early,
CC,2018,2/18/2018,LTC,,W,,,,,,,,N,WN332,R-iu-So,,,,5,2018,,,,,,,,,,,
CC,2018,2/18/2018,LTC,,W,,,,,,,,N,WN367,L,,,,,,,,,,,,,,,,
CC,2018,2/18/2018,LTC,,W,,,,,,,,N,WN302,R,,,,0,2018,,,,,,,,,,,
CC,2018,2/18/2018,LTC,,W,,,,,,,,N,WN327,L-il-So,,,,50,2019,,,,,,,,,,,
CC,2018,2/18/2018,LTC,,W,,,,,,,,N,WN366,L-ol-So,,,,0,2018,,,,,,,,,,,
CC,2018,2/18/2018,LTC,,W,,N,9H,,,,,N,WN312,R-iu-So,,,,20,2018,,,,,,,,,,,
CC,2018,2/18/2018,LTC,M,W,,,,,,,,N,WN381,L-iu-So,,,,5,2018,,,,,,,,,,,
CC,2018,2/18/2018,LTC,,W,,,,,,,,N,WN377,R,,,,0,2018,,,,,,,,,,,
CC,2018,2/18/2018,LTC,M,W,,,,,,,,N,WN396,L-iu-So,,,,100,2019,,,,,,,,,,,
CC,2018,2/18/2018,LTC,,W,,,,,,,,N,WN342,L,,,,95,2019,,,,,,,,,,,
CC,2018,2/18/2018,LTC,F,W,,N,8H,,,,,N,WN606,L-ol-So,,,,,,,,,,,,,,,,
CC,2018,2/18/2018,LTC,,W,,,,,,,,N,WN365,R-ol-So,,,,40,2018,,,,,,,,,,,
CC,2018,2/18/2018,LTC,,W,,,,,,,,N,WN347,R-iu-So,,,,100,2019,,,,,,,,,,,
CC,2018,2/18/2018,LTC,,W,,,,,,,,N,WN319,R-iu-So,,,,0,2018,,,,,,,,,,,
CC,2018,2/18/2018,LTC,,W,,,,,,,,N,WN320,R-iu-So,,,,0,2018,,,,,,,,,,,
CC,2018,2/18/2018,LTC,,W,,,,,,,,N,WN397,R-iu-So,,,,20,2018,,,,,,,,,,,
CC,2018,2/18/2018,LTC,,W,,,,,,,,N,WN325,L-iu-So,,,,0,2018,,,,,,,,,,,
CC,2018,2/18/2018,LTC,,W,,,,,,,,N,WN326,R-il-So,,,,5,2018,,,,,,,,,,,
CC,2018,2/18/2018,LTC,,W,,,,,,,,N,WN324,R-iu-So,,,,955,2018,,,,,,,,,,,
CC,2018,2/18/2018,LTC,,W,,,,,,,,N,WN368,R-il-So,,,,100,2019,,,,,,,,,,,
CC,2018,2/18/2018,LTC,,W,,,,,,,,N,WN318,L-il-So,,,,5,2018,,,,,,,,,,,
CC,2018,2/18/2018,LTC,F,W,,,,,,,,N,WN335,R-iu-So,,,,100,2019,,,,,,,,,,,
CC,2018,2/18/2018,LTC,,W,,,,,,,,N,WN330,R-iu-So,,,,0,2018,,,,,,,,,,,
CC,2018,2/18/2018,LTC,,W,,,,,,,,N,WN390,R-iu-So,,,,80,2019,,,,,,,,,,,
CC,2018,2/18/2018,LTC,F,W,,,,,,,,N,WN317,R-iu-So,,,,0,2018,,,,,,,,,,,
CC,2018,2/18/2018,LTC,,W,,,,,,,,N,WN344,L-il-So,,,,100,2019,,,,,,,,,,,
CC,2018,2/18/2018,LTC,,W,,,,,,,,N,WN349,R-iu-So,,,,0,2018,,,,,,,,,,,
CC,2018,2/18/2018,LTC,F,W,,,,,,,,N,WN327,L-il-So,,,,0,2018,,,,,,,,,,,
CC,2018,2/18/2018,LTC,F,A,1,N,C934,L,,,,N,GC934,L-ol-So,,,,,,,,,,,,,,,,
CC,2018,2/18/2018,LTC,F,A,1,,,,,,,N,GC932,R-So,,,,,,,,,,,,,,,,
MV,2018,2/18/2018,LTU,F,W,,,,,,,,N,WN339,L-iu-So,,,,0,2018,,,,,,,,,,weaned early,
MV,2018,2/18/2018,LTU,,W,,,,,,,,N,WN361,L-iu-So,,,,5,2018,,,,,,,,,,,
MV,2018,2/18/2018,LTU,,W,,,,,,,,N,WN358,R-iu-So,,,,5,2018,,,,,,,,,,,
MV,2018,2/18/2018,ALL,,W,,,,,,,,N,WN363,R-iu-So,,,,5,2018,,,,,,,,,,,
MV,2018,2/18/2018,ALL,M,A,,N,PBA13,L,,,,N,,,,,,,,,,,,,,,,,alpha,
MV,2018,2/18/2018,ALL,M,A,,N,PBA12,L,,,,N,,,,,,,,,,,,,,,,,beta?,
MV,2018,2/18/2018,ALL,M,W,,,,,,,,N,WN341,R-iu-So,,,,50,2019,,,,,,,,,,,
MV,2018,2/18/2018,LTU,M,W,,,,,,,,N,WN337,,,,,0,2018,,,,,,,,,,,
MV,2018,2/18/2018,LTU,F,W,,,,,,,,N,WN311,L-iu-So,,,,50,2019,,,,,,,,,,,
